x,y,z,a
20,40,220,2333877.8
20,40,240,3845145.5
20,40,260,3300888.5
20,40,280,3325628.5
20,40,300,2759093.2
20,40,320,2739129.5
20,40,340,2609257.5
20,40,360,2043586.6
20,40,380,2454383.0
20,40,400,1681119.8
20,40,420,2398490.5
20,40,440,1650740.5
20,40,460,3236723.0
20,40,480,4138791.0
20,40,500,4262016.0
20,40,520,4012985.2
20,40,540,3781231.8
20,40,560,4217647.0
20,40,580,4602948.5
20,40,600,4560282.0
20,40,620,4434051.5
20,40,640,4277965.0
20,40,660,4101837.5
20,40,680,3800975.0
20,40,700,3322160.0
20,40,720,4388685.5
20,40,740,4029173.5
20,40,760,3487581.0
20,60,0,49406.895
20,60,20,40716.15
20,60,40,32974.72
20,60,60,26037.309
20,60,80,19959.986
20,60,100,14728.937
20,60,120,4357.3096
20,60,140,5909.1284
20,60,160,1103468.8
20,60,180,854780.9
20,60,200,1415691.8
20,60,220,2881753.8
20,60,240,2784429.2
20,60,260,2604177.2
20,60,280,2572610.8
20,60,300,2323626.5
20,60,320,1839217.6
20,60,340,1120344.2
20,60,360,1189265.1
20,60,380,1259145.5
20,60,400,2160672.0
20,60,420,1794653.6
20,60,440,2730749.0
20,60,460,2545448.2
20,60,480,3828246.2
20,60,500,3722164.5
20,60,520,3936406.5
20,60,540,4599043.0
20,60,560,4503919.0
20,60,580,4045095.5
20,60,600,3562669.2
20,60,620,2813949.8
20,60,640,2927024.2
20,60,660,2905904.5
20,60,680,3096686.5
20,60,700,3275973.0
20,60,720,3245592.5
20,60,740,3416498.5
20,60,760,3728888.5
20,80,0,49405.64
20,80,20,40721.266
20,80,40,32956.438
20,80,60,26023.414
20,80,80,20008.385
20,80,100,14313.729
20,80,120,5664.3027
20,80,140,7033.256
20,80,160,546192.94
20,80,180,474400.62
20,80,200,1176709.8
20,80,220,3004327.5
20,80,240,2149860.0
20,80,260,2085620.2
20,80,280,2161034.8
20,80,300,1937411.4
20,80,320,1880190.0
20,80,340,1806966.6
20,80,360,1712085.4
20,80,380,1473878.0
20,80,400,1357727.1
20,80,420,2661548.0
20,80,440,2660480.5
20,80,460,3055819.0
20,80,480,3370216.2
20,80,500,3845630.0
20,80,520,3481465.0
20,80,540,3117992.0
20,80,560,2986406.5
20,80,580,2863013.0
20,80,600,3200849.5
20,80,620,3060165.0
20,80,640,1778464.1
20,80,660,1487314.5
20,80,680,1826510.9
20,80,700,2332299.0
20,80,720,1358515.1
20,80,740,2857641.5
20,80,760,2243236.0
20,100,0,49405.68
20,100,20,40716.105
20,100,40,32975.734
20,100,60,26049.4
20,100,80,20025.508
20,100,100,14561.002
20,100,120,3863.4924
20,100,140,6014.36
