x,y,z,a
0,160,180,6604.0625
0,160,200,5178.9116
0,160,220,1221863.6
0,160,240,2025204.0
0,160,260,2213872.0
0,160,280,2354099.2
0,160,300,2116008.8
0,160,320,1975626.1
0,160,340,1841574.5
0,160,360,1954583.2
0,160,380,1983627.1
0,160,400,2316877.8
0,160,420,2540288.8
0,160,440,2292683.0
0,160,460,2310099.8
0,160,480,2162824.8
0,160,500,1159168.8
0,160,520,951134.5
0,160,540,873310.56
0,160,560,1971193.4
0,160,580,2158353.2
0,160,600,2132976.2
0,160,620,2082094.5
0,160,640,1917265.1
0,160,660,1611925.5
0,160,680,1463360.5
0,160,700,1554733.2
0,160,720,2744298.0
0,160,740,1339344.6
0,160,760,1251696.8
0,180,0,49400.266
0,180,20,40710.285
0,180,40,32970.598
0,180,60,26050.832
0,180,80,19984.879
0,180,100,14658.255
0,180,120,4837.763
0,180,140,6197.2275
0,180,160,6582.2256
0,180,180,6472.4824
0,180,200,9970.176
0,180,220,77181.516
0,180,240,2012305.4
0,180,260,3277739.2
0,180,280,3839591.0
0,180,300,3892759.2
0,180,320,3797537.0
0,180,340,3526027.5
0,180,360,3082009.0
0,180,380,3559861.5
0,180,400,3639642.5
0,180,420,3607360.0
0,180,440,3548494.8
0,180,460,3245478.8
0,180,480,2739302.5
0,180,500,1942070.1
0,180,520,1973596.5
0,180,540,2196004.0
0,180,560,2992234.0
0,180,580,2787839.2
0,180,600,2606940.5
0,180,620,3450739.2
0,180,640,3173963.8
0,180,660,3090544.0
0,180,680,3250890.2
0,180,700,2677075.0
0,180,720,2521225.5
0,180,740,2442861.0
0,180,760,2409015.2
0,200,0,49394.39
0,200,20,40701.668
0,200,40,32949.652
0,200,60,26029.6
0,200,80,19977.943
0,200,100,14196.44
0,200,120,3784.6768
0,200,140,5907.979
0,200,160,506335.1
0,200,180,1788716.0
0,200,200,1689167.6
0,200,220,1857902.0
0,200,240,2364640.0
0,200,260,2914888.5
0,200,280,3697870.0
0,200,300,3474047.0
0,200,320,4298473.0
0,200,340,4214069.5
0,200,360,4380026.0
0,200,380,3755945.2
0,200,400,3899618.8
0,200,420,4103659.8
0,200,440,3580478.2
0,200,460,4608499.5
0,200,480,4221932.5
0,200,500,4072486.5
0,200,520,3950993.5
0,200,540,3135387.0
0,200,560,3690681.8
0,200,580,3778191.8
0,200,600,3528209.8
0,200,620,3403848.2
0,200,640,3264451.5
0,200,660,2755728.5
0,200,680,2512333.5
0,200,700,2620089.5
0,200,720,3044909.2
0,200,740,2739103.8
0,200,760,2540316.8
0,220,0,49416.09
0,220,20,40730.906
0,220,40,32984.35
0,220,60,26059.2
0,220,80,20034.717
0,220,100,14682.038
0,220,120,4899.873
0,220,140,6254.5215
0,220,160,417554.8
0,220,180,2102354.5
0,220,200,1874262.5
0,220,220,2600236.5
0,220,240,2484023.8
0,220,260,2437603.5
0,220,280,2708067.8
0,220,300,2661009.8
0,220,320,2737840.8
0,220,340,2163010.8
0,220,360,2184526.8
0,220,380,2795074.5
0,220,400,2888033.0
0,220,420,3358390.2
0,220,440,3042819.5
0,220,460,2660118.5
0,220,480,2557456.2
0,220,500,2710188.2
0,220,520,2802089.5
0,220,540,3288742.5
0,220,560,3129371.5
0,220,580,2811061.5
0,220,600,2810033.5
0,220,620,3418901.2
0,220,640,2902355.2
0,220,660,2706465.5
0,220,680,3623122.0
0,220,700,3654285.8
0,220,720,3516781.5
0,220,740,3306477.0
0,220,760,2909237.0
0,240,0,49410.414
0,240,20,40724.387
0,240,40,32957.81
0,240,60,26045.104
0,240,80,19910.367
0,240,100,14696.851
0,240,120,4085.7075
0,240,140,6020.336
0,240,160,12234.563
0,240,180,1588393.4
0,240,200,2769183.8
0,240,220,2583526.2
0,240,240,2186024.5
0,240,260,2358341.8
0,240,280,3536088.2
0,240,300,3290152.2
0,240,320,2558804.5
0,240,340,2593439.2
0,240,360,2517865.0
0,240,380,2549937.0
0,240,400,2431515.8
0,240,420,2325577.2
0,240,440,2323974.0
0,240,460,2924573.2
0,240,480,2574678.2
0,240,500,2412696.2
0,240,520,2983572.5
0,240,540,3015319.5
0,240,560,3238970.5
0,240,580,3465553.5
0,240,600,3243274.8
0,240,620,2822790.0
0,240,640,1972325.4
0,240,660,1885805.2
0,240,680,1779037.5
0,240,700,1704865.4
0,240,720,1609202.0
0,240,740,1422856.6
0,240,760,2179762.5
20,0,0,49413.406
20,0,20,40720.39
20,0,40,32975.094
20,0,60,26032.973
20,0,80,20034.623
20,0,100,14687.454
20,0,120,4311.8896
20,0,140,5639.4556
20,0,160,624299.75
20,0,180,3014782.8
20,0,200,4003741.8
20,0,220,2498481.8
20,0,240,2015379.5
20,0,260,2074601.1
20,0,280,3140138.8
20,0,300,3640576.2
20,0,320,2832262.8
20,0,340,2589283.8
20,0,360,3063693.2
20,0,380,2872154.5
20,0,400,2671474.5
20,0,420,2458466.2
20,0,440,3052766.8
20,0,460,3302580.2
20,0,480,3361881.0
20,0,500,3290589.2
20,0,520,2809764.0
20,0,540,2670349.5
20,0,560,2915424.2
20,0,580,2348327.2
20,0,600,1999182.0
20,0,620,1935233.9
20,0,640,2211894.2
20,0,660,1486625.1
20,0,680,1715012.0
20,0,700,1726081.5
20,0,720,1680660.5
20,0,740,2614404.2
20,0,760,3487114.0
20,20,0,49381.42
20,20,20,40681.363
20,20,40,32938.473
20,20,60,26055.834
20,20,80,20015.236
20,20,100,14710.583
20,20,120,4629.8057
20,20,140,6301.535
20,20,160,1423255.6
20,20,180,2190683.2
20,20,200,2309589.0
20,20,220,4158307.2
20,20,240,4371019.5
20,20,260,3303216.5
20,20,280,2656268.5
20,20,300,2803847.0
20,20,320,3512810.8
20,20,340,3422935.5
20,20,360,3901981.0
20,20,380,3768221.8
20,20,400,5512520.5
20,20,420,5386606.5
20,20,440,4615761.0
20,20,460,3753249.2
20,20,480,3838188.0
20,20,500,3418069.2
20,20,520,3153379.0
20,20,540,2959702.5
20,20,560,3516183.5
20,20,580,2855064.5
20,20,600,2387270.2
20,20,620,2605534.0
20,20,640,1540718.9
20,20,660,3199622.2
20,20,680,2917479.8
20,20,700,3749383.0
20,20,720,4144765.2
20,20,740,3719785.8
20,20,760,3818494.5
20,40,0,49417.402
20,40,20,40727.875
20,40,40,32992.62
20,40,60,26067.365
20,40,80,20055.516
20,40,100,14661.541
20,40,120,4165.303
20,40,140,6330.22
20,40,160,1205809.5
20,40,180,2683754.2
20,40,200,2154441.2
20,40,220,1201708.1
20,40,240,1612128.9
20,40,260,2847082.2
20,40,280,3569110.2
20,40,300,4603452.0
20,40,320,4038528.5
20,40,340,1823644.1
20,40,360,1365757.4
20,40,380,1325780.0
20,40,400,1727146.6
20,40,420,1895949.8
20,40,440,3343049.5
20,40,460,4753127.0
20,40,480,5646883.0
20,40,500,5419831.0
20,40,520,5462845.0
20,40,540,5492019.5
20,40,560,5360770.5
20,40,580,4905742.0
20,40,600,4366783.5
20,40,620,3986327.8
20,40,640,3520119.8
20,40,660,4343467.0
20,40,680,3900518.5
20,40,700,3691044.2
20,40,720,3720235.0
20,40,740,3940788.2
20,40,760,3627503.0
20,60,0,49416.75
20,60,20,40724.75
20,60,40,32979.42
20,60,60,26063.02
20,60,80,20002.912
20,60,100,14659.494
20,60,120,4996.3765
20,60,140,5685.9985
20,60,160,237627.72
20,60,180,2155165.8
20,60,200,1311644.8
